MONTH,Year,DISEASE,GENDER,NATIONALITY,AGE_GROUP,Detected Cases
08,2018,Diabetes,Male,Sirian,60-69,1
01,2012,Obesity,Male,Moroccan,60-69,1
09,2009,Dyslipidemia,Male,Ucranian,70+,1
07,2010,Heart disease,Male,Ucranian,70+,1
09,2012,CKD,Male,Ethiopian,60-69,1
09,2012,Hypertension,Male,Ethiopian,60-69,1
10,2016,Dyslipidemia,Male,United States,50-59,1
10,2016,Heart disease,Male,United States,50-59,1
02,2012,CKD,Female,French,70+,1
02,2012,Hypertension,Female,French,70+,1
04,2019,CKD,Male,Ethiopian,50-59,1
01,2015,Dyslipidemia,Male,Algerian,70+,1
03,2011,Obesity,Female,Russian,40-49,1
02,2012,Nash,Male,Moroccan,40-49,1
02,2012,Obesity,Male,Moroccan,40-49,1
02,2009,Dyslipidemia,Female,Ethiopian,30-39,1
02,2009,Obesity,Female,Ethiopian,30-39,1
08,2009,Hypertension,Male,Polonian,70+,1
06,2009,Obesity,Female,Ethiopian,60-69,1
07,2020,Diabetes,Female,Israeli,40-49,1
04,2018,Dyslipidemia,Female,United States,60-69,1
04,2018,Nash,Female,United States,60-69,1
11,2011,Dyslipidemia,Female,Israeli,30-39,1
01,2020,Hypertension,Female,Israeli,30-39,1
03,2015,Heart disease,Male,French,50-59,1
12,2018,Dyslipidemia,Male,Rumanian,40-49,1
11,2009,Heart disease,Male,South African,60-69,1
05,2015,Obesity,Male,Uzbek,50-59,1
11,2019,CKD,Male,Uzbek,50-59,1
09,2009,Nash,Male,Algerian,50-59,1
05,2020,Dyslipidemia,Female,Ucranian,70+,1
02,2009,Diabetes,Male,Tunisian,40-49,1
02,2009,CKD,Male,Tunisian,40-49,1
02,2009,Heart disease,Male,Tunisian,40-49,1
02,2009,Hypertension,Male,Tunisian,40-49,1
09,2017,Diabetes,Female,Israeli,40-49,1
10,2020,CKD,Female,Israeli,40-49,1
10,2020,Nash,Female,Israeli,40-49,1
07,2018,Dyslipidemia,Female,German,70+,1
09,2016,Dyslipidemia,Female,Hungarian,70+,1
10,2016,CKD,Female,Israeli,10-19,1
06,2015,Hypertension,Female,Moroccan,70+,1
09,2011,CKD,Male,Rumanian,70+,1
09,2011,Obesity,Male,Rumanian,70+,1
02,2015,CKD,Male,Indu,70+,1
02,2015,Heart disease,Male,Indu,70+,1
02,2016,Diabetes,Male,Iranian,70+,1
02,2016,Dyslipidemia,Male,Iranian,70+,1
02,2016,Heart disease,Male,Iranian,70+,1
11,2016,CKD,Male,Yemeni,50-59,1
11,2016,Diabetes,Male,Yemeni,50-59,1
11,2016,Hypertension,Male,Yemeni,50-59,1
11,2016,Heart disease,Male,Yemeni,50-59,1
11,2016,Nash,Male,Yemeni,50-59,1
07,2020,CKD,Male,Israeli,20-29,1
11,2015,Nash,Male,Uzbek,30-39,1
04,2019,Dyslipidemia,Male,Georgian,60-69,1
04,2019,Heart disease,Male,Georgian,60-69,1
04,2019,Hypertension,Male,Georgian,60-69,1
08,2015,Hypertension,Female,Bilorussian,30-39,1
03,2019,CKD,Female,Bilorussian,30-39,1
07,2012,Hypertension,Female,Ucranian,70+,1
06,2009,CKD,Female,Ucranian,50-59,1
02,2018,CKD,Male,Iraqui,60-69,1
02,2018,Hypertension,Male,Iraqui,60-69,1
10,2009,Diabetes,Male,Bilorussian,60-69,1
06,2015,Heart disease,Male,Bilorussian,60-69,1
06,2018,Diabetes,Male,German,70+,1
06,2018,Dyslipidemia,Male,German,70+,1
06,2012,Diabetes,Male,Bulgarian,60-69,1
06,2012,Heart disease,Male,Bulgarian,60-69,1
04,2012,Heart disease,Male,Sirian,70+,1
08,2015,CKD,Male,Iranian,70+,1
08,2015,Heart disease,Male,Iranian,70+,1
08,2015,Hypertension,Male,Iranian,70+,1
08,2018,CKD,Female,Polonian,70+,1
08,2018,Heart disease,Female,Polonian,70+,1
08,2018,Hypertension,Female,Polonian,70+,1
06,2012,Hypertension,Male,French,70+,1
09,2017,Dyslipidemia,Male,French,70+,1
10,2019,CKD,Male,Israeli,20-29,1
10,2019,Dyslipidemia,Male,Israeli,20-29,1
10,2015,Dyslipidemia,Female,Iraqui,70+,1
07,2015,Heart disease,Male,Libyan,40-49,1
02,2009,CKD,Male,Turkish,60-69,1
02,2009,Obesity,Male,Turkish,60-69,1
06,2009,Hypertension,Male,Turkish,60-69,1
10,2014,CKD,Female,Turkish,30-39,1
09,2017,Dyslipidemia,Female,Turkish,30-39,1
05,2021,Hypertension,Female,Turkish,30-39,1
10,2011,Dyslipidemia,Female,Israeli,40-49,1
07,2009,Heart disease,Female,English,60-69,1
07,2009,Diabetes,Female,English,60-69,1
02,2019,Dyslipidemia,Male,Turkish,50-59,1
03,2012,Heart disease,Female,Ethiopian,50-59,1
12,2016,Dyslipidemia,Female,Russian,60-69,2
06,2019,Dyslipidemia,Female,Georgian,70+,1
06,2019,Diabetes,Female,Georgian,70+,1
06,2009,CKD,Male,Egyptian,70+,1
06,2009,Heart disease,Male,Egyptian,70+,1
06,2009,Hypertension,Male,Egyptian,70+,1
05,2012,Diabetes,Male,Uzbek,70+,1
05,2012,Heart disease,Male,Uzbek,70+,2
08,2009,Dyslipidemia,Male,Egyptian,70+,1
09,2009,Diabetes,Female,Ethiopian,40-49,1
12,2014,Nash,Female,Israeli,50-59,2
08,2019,Dyslipidemia,Female,Ucranian,50-59,1
02,2017,Hypertension,Male,Israeli,20-29,1
04,2019,Heart disease,Male,Israeli,20-29,1
08,2014,Hypertension,Female,Rumanian,60-69,1
06,2019,Diabetes,Female,Israeli,30-39,2
06,2019,Heart disease,Female,Israeli,30-39,1
07,2009,CKD,Male,Rumanian,50-59,1
07,2009,Nash,Male,Rumanian,50-59,1
12,2012,Hypertension,Male,Rumanian,50-59,1
05,2021,Obesity,Male,Rumanian,50-59,1
10,2014,CKD,Male,Ethiopian,60-69,1
05,2015,Nash,Female,Yemeni,70+,1
02,2015,CKD,Male,Rumanian,40-49,1
10,2019,Heart disease,Female,Rumanian,70+,1
10,2019,Hypertension,Female,Rumanian,70+,1
08,2014,CKD,Male,Iraqui,60-69,1
01,2012,Heart disease,Male,Libyan,60-69,1
05,2014,Dyslipidemia,Female,Ucranian,60-69,1
12,2015,Diabetes,Male,Algerian,70+,1
12,2015,Dyslipidemia,Male,Algerian,70+,1
12,2015,Heart disease,Male,Algerian,70+,1
01,2021,Nash,Male,Israeli,70+,1
08,2015,Dyslipidemia,Female,Russian,40-49,1
02,2016,CKD,Male,Iranian,60-69,1
03,2016,Obesity,Male,Iranian,60-69,1
09,2016,Dyslipidemia,Male,Iranian,60-69,1
02,2009,Diabetes,Male,Iraqui,50-59,1
11,2015,CKD,Male,Iraqui,50-59,1
11,2015,Hypertension,Male,Iraqui,50-59,1
11,2015,Obesity,Male,Iraqui,50-59,1
11,2015,Dyslipidemia,Male,Iraqui,50-59,1
11,2015,Heart disease,Male,Iraqui,50-59,1
11,2015,Nash,Male,Iraqui,50-59,1
11,2016,CKD,Male,Moroccan,70+,2
11,2016,Diabetes,Male,Moroccan,70+,1
11,2016,Hypertension,Male,Moroccan,70+,2
07,2015,Dyslipidemia,Female,Turkish,50-59,1
07,2015,Obesity,Female,Turkish,50-59,1
03,2018,CKD,Male,Egyptian,50-59,1
03,2018,Heart disease,Male,Egyptian,50-59,1
05,2018,Heart disease,Male,Bilorussian,40-49,1
10,2012,Heart disease,Female,Turkish,70+,2
11,2014,CKD,Male,Argentinian,30-39,1
01,2021,Dyslipidemia,Male,Israeli,70+,1
09,2017,CKD,Female,Ucranian,20-29,1
06,2015,Dyslipidemia,Female,Iraqui,50-59,1
07,2019,Nash,Male,Israeli,30-39,2
11,2015,CKD,Female,Yemeni,70+,1
04,2012,Heart disease,Female,Bulgarian,50-59,1
06,2014,Diabetes,Male,Georgian,60-69,1
02,2019,CKD,Male,Georgian,60-69,1
02,2019,Dyslipidemia,Male,Georgian,60-69,1
02,2012,Obesity,Female,Libyan,40-49,1
07,2018,Obesity,Male,Indu,70+,1
04,2009,Heart disease,Male,English,50-59,1
01,2017,Dyslipidemia,Male,English,50-59,1
12,2013,CKD,Male,Rumanian,70+,1
12,2013,Hypertension,Male,Rumanian,70+,1
01,2013,Hypertension,Male,Israeli,50-59,1
10,2015,Dyslipidemia,Male,Iraqui,50-59,1
09,2015,Dyslipidemia,Female,Tunisian,70+,1
09,2015,Heart disease,Female,Tunisian,70+,1
04,2012,Dyslipidemia,Female,Ucranian,60-69,1
04,2012,Nash,Female,Ucranian,60-69,1
01,2009,Hypertension,Male,Bilorussian,70+,1
12,2012,Obesity,Male,Bilorussian,70+,1
08,2021,Obesity,Female,Israeli,20-29,2
08,2009,Dyslipidemia,Female,Ethiopian,70+,2
09,2012,Diabetes,Male,Iraqui,40-49,1
04,2018,Dyslipidemia,Male,Iraqui,40-49,1
08,2020,Hypertension,Male,Iraqui,40-49,1
07,2018,Diabetes,Male,Russian,40-49,1
01,2019,Obesity,Female,Rumanian,30-39,1
12,2018,Diabetes,Female,Moroccan,40-49,1
11,2018,Obesity,Male,Ucranian,60-69,1
01,2012,Heart disease,Female,Rumanian,50-59,1
05,2018,Nash,Male,Moroccan,60-69,1
07,2012,Obesity,Male,United States,50-59,1
03,2016,CKD,Female,Russian,50-59,1
05,2009,Diabetes,Female,Iraqui,20-29,1
03,2018,Dyslipidemia,Male,United States,50-59,1
03,2018,Diabetes,Male,United States,50-59,1
06,2020,CKD,Male,Moroccan,70+,1
06,2020,Hypertension,Male,Moroccan,70+,1
01,2015,Diabetes,Male,Iranian,30-39,1
01,2015,Obesity,Male,Iranian,30-39,1
02,2009,CKD,Male,United States,70+,1
02,2009,Hypertension,Male,United States,70+,1
12,2012,Heart disease,Male,Bulgarian,60-69,1
12,2012,Obesity,Male,Bulgarian,60-69,1
04,2018,Heart disease,Female,Argentinian,60-69,1
04,2018,Hypertension,Female,Argentinian,60-69,1
09,2018,Diabetes,Female,Ucranian,60-69,2
07,2012,Heart disease,Female,Turkish,60-69,1
12,2015,Diabetes,Female,Yemeni,40-49,1
04,2018,Dyslipidemia,Female,Yemeni,40-49,1
06,2015,Obesity,Female,Uzbek,50-59,1
04,2009,Obesity,Male,Rumanian,50-59,1
01,2020,Dyslipidemia,Male,Libyan,40-49,1
03,2018,CKD,Male,Ucranian,40-49,1
04,2018,Hypertension,Male,Ucranian,40-49,1
01,2018,Nash,Male,German,70+,1
04,2015,Obesity,Female,Moroccan,40-49,1
09,2017,Hypertension,Female,Moroccan,40-49,1
09,2011,CKD,Female,Moroccan,70+,1
12,2014,Dyslipidemia,Male,Russian,70+,1
10,2009,Diabetes,Male,Algerian,40-49,1
12,2018,Heart disease,Male,Rumanian,40-49,1
03,2015,Heart disease,Male,Polonian,50-59,2
12,2016,Obesity,Male,Polonian,50-59,1
09,2018,Diabetes,Male,Russian,50-59,1
09,2018,Nash,Male,Russian,50-59,1
05,2010,Heart disease,Female,Libyan,50-59,1
04,2015,CKD,Female,Ethiopian,70+,2
04,2015,Hypertension,Female,Ethiopian,70+,2
06,2011,Obesity,Female,Israeli,60-69,1
03,2011,Heart disease,Male,Israeli,30-39,1
03,2012,Heart disease,Male,Libyan,50-59,1
03,2018,Obesity,Female,Moroccan,50-59,2
07,2010,CKD,Male,Polonian,50-59,1
07,2010,Diabetes,Male,Polonian,50-59,1
07,2010,Obesity,Male,Polonian,50-59,1
05,2013,CKD,Male,Bilorussian,70+,1
05,2013,Heart disease,Male,Bilorussian,70+,1
01,2019,Dyslipidemia,Male,Moroccan,50-59,1
01,2019,Nash,Male,Moroccan,50-59,1
05,2018,Dyslipidemia,Male,Moroccan,40-49,1
10,2012,Heart disease,Male,Iraqui,30-39,1
03,2016,Dyslipidemia,Male,Iraqui,40-49,1
03,2017,Nash,Male,Iraqui,40-49,1
03,2017,Obesity,Male,Iraqui,40-49,1
06,2010,Hypertension,Male,Azerbaijani,70+,1
01,2009,Nash,Male,Ucranian,70+,1
10,2011,CKD,Male,Ucranian,70+,1
05,2013,Hypertension,Male,Moroccan,70+,1
10,2015,CKD,Male,Bulgarian,40-49,1
10,2015,Heart disease,Male,Bulgarian,40-49,1
01,2009,Heart disease,Female,Argentinian,50-59,1
01,2009,Hypertension,Female,Argentinian,50-59,1
05,2009,CKD,Female,Argentinian,50-59,1
05,2009,Heart disease,Male,Polonian,60-69,1
09,2012,Nash,Female,Algerian,60-69,1
12,2012,CKD,Female,Algerian,60-69,1
12,2012,Hypertension,Female,Algerian,60-69,1
09,2012,Obesity,Male,Russian,70+,1
01,2015,Dyslipidemia,Female,Libyan,40-49,1
04,2012,Dyslipidemia,Male,South African,70+,1
04,2012,Hypertension,Male,South African,70+,1
04,2015,Dyslipidemia,Female,Polonian,70+,1
07,2013,Nash,Male,Israeli,40-49,1
08,2014,Diabetes,Female,Ucranian,60-69,1
08,2009,CKD,Female,United States,50-59,1
08,2009,Obesity,Female,English,30-39,1
09,2010,Heart disease,Male,Israeli,50-59,2
07,2012,CKD,Male,Rumanian,40-49,1
07,2012,Nash,Male,Rumanian,40-49,1
10,2012,Diabetes,Female,United States,40-49,1
06,2016,Nash,Male,French,50-59,1
10,2009,Diabetes,Male,Iraqui,60-69,1
07,2017,Dyslipidemia,Male,Iraqui,60-69,1
11,2009,Heart disease,Male,German,50-59,1
08,2012,Obesity,Male,English,50-59,1
02,2012,Diabetes,Female,Iranian,40-49,1
02,2018,Diabetes,Female,Bilorussian,70+,1
02,2018,Dyslipidemia,Female,Bilorussian,70+,1
01,2009,CKD,Female,Russian,60-69,1
12,2020,Dyslipidemia,Female,Israeli,30-39,1
01,2020,Hypertension,Female,Israeli,40-49,1
08,2018,Obesity,Male,Polonian,50-59,1
06,2009,Heart disease,Female,Iranian,50-59,1
05,2015,Heart disease,Female,Algerian,50-59,2
02,2018,Dyslipidemia,Male,Kazakh,70+,1
01,2009,Nash,Male,French,50-59,1
09,2009,CKD,Male,French,50-59,1
09,2009,Heart disease,Male,French,50-59,1
11,2017,CKD,Female,Moroccan,60-69,1
01,2009,CKD,Male,Argentinian,70+,1
04,2012,Diabetes,Male,English,70+,1
10,2015,Diabetes,Male,Ethiopian,70+,1
11,2016,Heart disease,Male,Moroccan,70+,1
02,2020,Dyslipidemia,Male,Moroccan,70+,1
01,2011,Dyslipidemia,Female,Israeli,40-49,2
08,2019,Nash,Female,Israeli,60-69,1
05,2018,CKD,Female,Israeli,10-19,1
05,2018,Heart disease,Female,Israeli,10-19,1
03,2015,Diabetes,Female,Iraqui,70+,1
05,2015,Diabetes,Male,United States,70+,1
11,2020,CKD,Male,Rumanian,50-59,1
02,2016,CKD,Female,Bilorussian,60-69,1
07,2019,Hypertension,Female,Bilorussian,60-69,1
10,2019,Dyslipidemia,Female,Bilorussian,60-69,1
12,2018,CKD,Male,Tunisian,40-49,1
12,2018,Heart disease,Male,Tunisian,40-49,1
12,2018,Nash,Male,Tunisian,40-49,1
08,2018,CKD,Male,Hungarian,30-39,1
05,2009,Heart disease,Male,Russian,50-59,1
05,2009,Obesity,Male,Russian,50-59,1
05,2016,CKD,Male,Russian,50-59,1
06,2015,Nash,Male,Ethiopian,60-69,1
06,2015,Obesity,Male,Ethiopian,60-69,1
11,2010,Nash,Female,United States,70+,1
05,2016,Diabetes,Female,Israeli,20-29,2
04,2009,Diabetes,Male,Moldavian,60-69,1
04,2009,Heart disease,Male,Moldavian,60-69,1
07,2014,Dyslipidemia,Male,Moldavian,60-69,1
06,2015,Diabetes,Female,Ucranian,50-59,2
06,2015,Obesity,Female,Ucranian,50-59,1
07,2018,CKD,Male,Yemeni,50-59,1
07,2018,Dyslipidemia,Male,Yemeni,50-59,1
07,2018,Heart disease,Male,Yemeni,50-59,1
07,2018,Hypertension,Male,Yemeni,50-59,1
09,2011,CKD,Male,Georgian,70+,1
12,2011,Heart disease,Male,Georgian,70+,1
08,2018,Heart disease,Male,Algerian,50-59,1
08,2018,Hypertension,Male,Algerian,50-59,1
08,2018,Obesity,Male,Algerian,50-59,1
02,2018,CKD,Male,Uzbek,20-29,1
02,2018,Hypertension,Male,Uzbek,20-29,1
06,2021,CKD,Male,Iraqui,70+,1
06,2021,Dyslipidemia,Male,Iraqui,70+,1
06,2021,Hypertension,Male,Iraqui,70+,1
04,2012,Heart disease,Male,Rumanian,50-59,1
10,2009,Heart disease,Female,Georgian,70+,1
06,2009,Diabetes,Female,Argentinian,70+,1
01,2015,Heart disease,Female,Tunisian,70+,1
06,2015,Diabetes,Female,Turkish,70+,1
06,2015,Dyslipidemia,Female,Turkish,70+,1
06,2015,Heart disease,Female,Turkish,70+,1
07,2015,CKD,Male,Argentinian,50-59,1
07,2018,Nash,Male,Argentinian,50-59,1
11,2019,Hypertension,Female,Israeli,40-49,2
03,2020,CKD,Female,Israeli,40-49,1
04,2015,Diabetes,Male,Bulgarian,60-69,1
03,2018,Nash,Male,Moroccan,70+,1
12,2019,Heart disease,Male,Israeli,30-39,1
04,2018,CKD,Male,Algerian,60-69,1
04,2018,Hypertension,Male,Algerian,60-69,1
01,2009,Heart disease,Male,Azerbaijani,40-49,1
10,2009,Dyslipidemia,Male,Azerbaijani,40-49,1
11,2013,Heart disease,Male,Iraqui,70+,1
11,2013,CKD,Male,Iraqui,70+,1
04,2021,Diabetes,Male,Iraqui,70+,1
04,2021,Dyslipidemia,Male,Iraqui,70+,1
02,2012,Heart disease,Female,Uzbek,70+,1
03,2012,Dyslipidemia,Female,Uzbek,70+,1
03,2014,Hypertension,Female,Uzbek,70+,1
03,2014,Obesity,Female,Uzbek,70+,1
09,2017,CKD,Male,Israeli,40-49,1
10,2018,Obesity,Female,Russian,30-39,1
06,2014,Diabetes,Female,Israeli,20-29,1
01,2009,Diabetes,Female,French,60-69,1
09,2013,CKD,Female,French,60-69,1
09,2013,Obesity,Female,French,60-69,1
01,2017,CKD,Male,United States,70+,1
10,2018,Diabetes,Male,Bilorussian,70+,1
12,2016,Dyslipidemia,Male,English,40-49,1
12,2016,Heart disease,Male,English,40-49,1
02,2017,CKD,Male,English,40-49,1
12,2012,Heart disease,Male,Ucranian,60-69,1
12,2012,Nash,Male,Ucranian,60-69,1
12,2012,Obesity,Male,Ucranian,60-69,1
07,2019,Dyslipidemia,Male,Ucranian,60-69,1
06,2016,Dyslipidemia,Female,Ucranian,40-49,2
10,2011,Hypertension,Male,Moroccan,60-69,1
02,2018,Diabetes,Female,Rumanian,40-49,1
02,2018,Obesity,Female,Rumanian,40-49,1
07,2015,Diabetes,Male,Libyan,70+,1
07,2015,Dyslipidemia,Male,Libyan,70+,1
04,2015,Heart disease,Male,Russian,50-59,2
04,2009,Diabetes,Female,Iranian,40-49,1
12,2009,Heart disease,Female,German,70+,1
04,2009,CKD,Male,Bulgarian,60-69,1
04,2009,Heart disease,Male,Bulgarian,60-69,1
10,2018,CKD,Male,Russian,60-69,1
10,2018,Hypertension,Male,Russian,60-69,1
08,2009,Dyslipidemia,Female,Indu,60-69,1
08,2009,Obesity,Female,Indu,60-69,1
01,2019,Heart disease,Female,Iranian,70+,1
09,2014,Nash,Male,Israeli,50-59,2
03,2009,Obesity,Male,Moroccan,50-59,1
03,2009,Dyslipidemia,Male,Moroccan,50-59,1
11,2019,Diabetes,Male,Moroccan,50-59,1
09,2012,Dyslipidemia,Male,Ucranian,60-69,1
11,2014,Heart disease,Female,Israeli,30-39,1
05,2016,Diabetes,Female,Israeli,40-49,3
02,2012,Heart disease,Female,Georgian,70+,1
04,2012,Diabetes,Male,Georgian,40-49,1
04,2012,Heart disease,Male,Georgian,40-49,1
12,2020,CKD,Male,Georgian,40-49,1
12,2020,Hypertension,Male,Georgian,40-49,1
12,2020,Dyslipidemia,Male,Georgian,40-49,1
07,2012,Dyslipidemia,Female,Ucranian,60-69,1
07,2012,Diabetes,Female,Ucranian,60-69,1
06,2013,Obesity,Male,Moroccan,40-49,1
09,2009,Hypertension,Female,Ucranian,30-39,1
05,2013,Nash,Female,Israeli,50-59,1
01,2015,Diabetes,Male,Israeli,10-19,1
01,2015,Nash,Male,Israeli,10-19,1
01,2015,Obesity,Male,Israeli,10-19,1
03,2016,Nash,Female,Israeli,40-49,1
02,2009,Hypertension,Female,Ucranian,60-69,1
04,2018,CKD,Male,Ucranian,30-39,1
04,2018,Nash,Male,Ucranian,30-39,1
04,2018,Obesity,Male,Ucranian,30-39,1
03,2009,Diabetes,Male,Rumanian,70+,1
04,2018,Dyslipidemia,Female,Georgian,70+,1
04,2018,Heart disease,Female,Georgian,70+,2
05,2009,Hypertension,Female,United States,70+,2
08,2011,Heart disease,Female,United States,70+,1
12,2012,Hypertension,Male,Israeli,20-29,1
05,2014,Diabetes,Male,Israeli,20-29,1
02,2018,Heart disease,Male,Ethiopian,50-59,1
10,2009,Diabetes,Female,Iraqui,30-39,1
06,2014,Hypertension,Female,Iraqui,30-39,1
06,2014,Obesity,Female,Iraqui,30-39,1
09,2018,Heart disease,Female,Turkish,70+,1
01,2009,CKD,Male,Ethiopian,50-59,1
01,2009,Diabetes,Male,Ethiopian,50-59,1
06,2009,CKD,Male,Algerian,50-59,1
06,2010,Hypertension,Male,Israeli,20-29,1
12,2012,Dyslipidemia,Female,Ethiopian,50-59,1
02,2015,Hypertension,Male,Iranian,70+,1
01,2014,Heart disease,Male,Rumanian,70+,1
09,2014,Dyslipidemia,Male,Rumanian,70+,1
12,2017,Hypertension,Male,Rumanian,70+,1
01,2018,Nash,Male,Rumanian,50-59,1
10,2014,Dyslipidemia,Male,Moroccan,60-69,1
07,2017,Heart disease,Male,Rumanian,60-69,1
01,2019,Heart disease,Female,Sirian,70+,1
11,2012,CKD,Female,Tunisian,70+,1
08,2017,CKD,Male,United States,70+,1
08,2017,Hypertension,Male,United States,70+,1
02,2009,CKD,Female,Polonian,40-49,1
02,2009,Nash,Female,Polonian,40-49,1
02,2009,Heart disease,Male,Iranian,60-69,1
11,2014,Dyslipidemia,Male,Iranian,60-69,1
06,2018,Diabetes,Male,Iraqui,40-49,1
04,2009,Diabetes,Female,Yemeni,60-69,1
04,2009,Heart disease,Female,Yemeni,60-69,1
09,2019,Dyslipidemia,Female,Yemeni,70+,1
09,2019,Heart disease,Female,Yemeni,70+,1
07,2009,Diabetes,Female,United States,70+,2
07,2009,CKD,Female,United States,70+,2
07,2009,Hypertension,Female,United States,70+,1
04,2011,Dyslipidemia,Female,United States,70+,1
05,2011,Obesity,Female,United States,70+,1
04,2019,CKD,Female,Ethiopian,70+,1
04,2019,Heart disease,Female,Ethiopian,70+,1
04,2019,Hypertension,Female,Ethiopian,70+,1
08,2015,CKD,Male,Bilorussian,70+,2
08,2015,Heart disease,Male,Bilorussian,70+,1
08,2015,Hypertension,Male,Bilorussian,70+,1
04,2019,Dyslipidemia,Male,Bilorussian,70+,1
11,2014,Obesity,Female,Israeli,60-69,1
02,2018,Obesity,Female,Algerian,60-69,1
11,2018,Heart disease,Male,Tunisian,60-69,1
04,2013,CKD,Female,Israeli,20-29,1
03,2013,Dyslipidemia,Female,French,70+,1
07,2018,Dyslipidemia,Female,Turkish,60-69,1
07,2018,Obesity,Female,Turkish,60-69,1
11,2018,Dyslipidemia,Female,Moroccan,40-49,1
08,2015,Dyslipidemia,Female,Indu,60-69,1
04,2012,Obesity,Male,United States,70+,1
09,2009,Diabetes,Female,Rumanian,50-59,1
07,2015,Dyslipidemia,Female,Rumanian,50-59,1
05,2015,CKD,Female,Iraqui,50-59,1
05,2015,Hypertension,Female,Iraqui,50-59,1
03,2018,Dyslipidemia,Male,Moroccan,30-39,1
12,2015,Hypertension,Female,Argentinian,70+,1
12,2011,CKD,Male,Ucranian,70+,1
12,2011,Hypertension,Male,Ucranian,70+,1
08,2014,Nash,Male,Ucranian,70+,1
03,2015,Hypertension,Male,Rumanian,40-49,1
05,2016,Nash,Male,Moroccan,30-39,1
05,2016,Obesity,Male,Moroccan,30-39,1
03,2013,Dyslipidemia,Female,Algerian,70+,1
01,2018,Diabetes,Male,Argentinian,70+,1
01,2018,Obesity,Male,Argentinian,70+,1
11,2009,CKD,Male,Ethiopian,60-69,1
11,2009,Hypertension,Male,Ethiopian,60-69,1
11,2009,Dyslipidemia,Male,Ethiopian,60-69,2
05,2021,Obesity,Male,Ethiopian,60-69,1
05,2011,CKD,Female,United States,50-59,1
08,2018,Dyslipidemia,Female,United States,50-59,1
04,2015,Heart disease,Female,Indu,70+,1
08,2019,Dyslipidemia,Female,Indu,70+,1
12,2009,CKD,Male,Hungarian,70+,1
12,2009,Heart disease,Male,Hungarian,70+,1
12,2009,Hypertension,Male,Hungarian,70+,1
10,2018,Nash,Male,Argentinian,40-49,1
10,2018,Obesity,Male,Argentinian,40-49,1
08,2011,Nash,Male,Israeli,40-49,1
07,2013,Diabetes,Female,Ethiopian,60-69,1
02,2010,Diabetes,Female,Turkish,60-69,1
08,2010,CKD,Female,Turkish,60-69,1
08,2010,Dyslipidemia,Female,Turkish,60-69,1
11,2012,Obesity,Female,Israeli,10-19,1
09,2015,Dyslipidemia,Female,Ethiopian,50-59,1
11,2017,Hypertension,Female,Russian,70+,1
09,2012,CKD,Female,Algerian,50-59,1
09,2012,Obesity,Female,Algerian,50-59,1
07,2017,Hypertension,Female,Algerian,50-59,1
03,2019,Dyslipidemia,Female,Bulgarian,50-59,1
11,2019,Heart disease,Male,German,70+,1
07,2009,Heart disease,Male,Indu,60-69,1
05,2012,Heart disease,Female,Ethiopian,20-29,1
05,2012,Obesity,Female,Ethiopian,20-29,1
07,2019,CKD,Female,Ethiopian,20-29,1
07,2015,CKD,Male,German,70+,1
07,2015,Heart disease,Male,German,70+,1
02,2012,Obesity,Female,Iraqui,20-29,1
01,2012,Obesity,Female,Ucranian,50-59,1
07,2014,Diabetes,Female,Ucranian,50-59,1
07,2014,Heart disease,Female,Ucranian,50-59,1
04,2017,Dyslipidemia,Male,Russian,50-59,1
11,2009,Diabetes,Female,Russian,30-39,1
11,2009,Hypertension,Female,Russian,30-39,1
11,2009,Obesity,Female,Russian,30-39,1
07,2018,Diabetes,Male,Sirian,70+,1
07,2018,CKD,Male,Sirian,70+,1
07,2018,Hypertension,Male,Sirian,70+,1
09,2018,Dyslipidemia,Female,United States,50-59,1
04,2009,Diabetes,Female,Kazakh,30-39,1
09,2018,Diabetes,Male,Ucranian,60-69,1
09,2018,Dyslipidemia,Male,Ucranian,60-69,1
10,2017,Obesity,Female,Argentinian,50-59,1
02,2015,CKD,Male,Moroccan,50-59,1
02,2015,Hypertension,Male,Moroccan,50-59,1
04,2012,Obesity,Male,Argentinian,70+,1
11,2016,Dyslipidemia,Male,Argentinian,70+,1
06,2014,Dyslipidemia,Male,Libyan,70+,1
12,2014,CKD,Male,Libyan,70+,1
07,2011,Heart disease,Male,Rumanian,70+,1
12,2016,Obesity,Female,Moldavian,50-59,1
05,2012,Dyslipidemia,Male,Ethiopian,20-29,1
04,2018,CKD,Male,Moroccan,50-59,1
10,2012,CKD,Female,United States,70+,2
10,2012,Hypertension,Female,United States,70+,1
10,2012,Heart disease,Female,United States,70+,1
07,2012,CKD,Female,Russian,60-69,1
07,2012,Heart disease,Female,Russian,60-69,1
07,2012,Hypertension,Female,Russian,60-69,1
07,2012,Obesity,Female,Russian,60-69,2
03,2017,Diabetes,Female,Russian,60-69,1
09,2015,CKD,Female,Azerbaijani,50-59,1
09,2015,Diabetes,Female,Azerbaijani,50-59,1
08,2009,CKD,Male,Rumanian,60-69,2
11,2018,Diabetes,Female,Polonian,70+,1
03,2011,CKD,Male,Uzbek,70+,1
03,2011,Dyslipidemia,Male,Uzbek,70+,1
03,2011,Hypertension,Male,Uzbek,70+,1
02,2018,CKD,Female,Rumanian,50-59,1
05,2016,Dyslipidemia,Male,German,70+,1
05,2016,Heart disease,Male,German,70+,1
06,2017,CKD,Male,German,70+,1
